1.311	0.170084
1.312	0.170324
1.313	0.170563
1.314	0.170802
1.315	0.171041
1.316	0.171281
1.317	0.17152
1.318	0.171759
1.319	0.171999
1.32	0.172238
1.321	0.172478
1.322	0.172717
1.323	0.172956
1.324	0.173196
1.325	0.173435
1.326	0.173675
1.327	0.173914
1.328	0.174153
1.329	0.174393
1.33	0.174632
1.331	0.174872
1.332	0.175111
1.333	0.175351
1.334	0.17559
1.335	0.175829
1.336	0.176069
1.337	0.176308
1.338	0.176548
1.339	0.176787
1.34	0.177027
1.341	0.177266
1.342	0.177505
1.343	0.177745
1.344	0.177984
1.345	0.178224
1.346	0.178463
1.347	0.178702
1.348	0.178942
1.349	0.179181
1.35	0.17942
1.351	0.17966
1.352	0.179899
1.353	0.180138
1.354	0.180378
1.355	0.180617
1.356	0.180856
1.357	0.181096
1.358	0.181335
1.359	0.181574
1.36	0.181813
1.361	0.182052
1.362	0.182291
1.363	0.182531
1.364	0.18277
1.365	0.183009
1.366	0.183248
1.367	0.183487
1.368	0.183726
1.369	0.183965
1.37	0.184204
1.371	0.184443
1.372	0.184682
1.373	0.184921
1.374	0.18516
1.375	0.185398
1.376	0.185637
1.377	0.185876
1.378	0.186115
1.379	0.186353
1.38	0.186592
1.381	0.186831
1.382	0.187069
1.383	0.187308
1.384	0.187546
1.385	0.187785
1.386	0.188023
1.387	0.188262
1.388	0.1885
1.389	0.188739
1.39	0.188977
1.391	0.189215
1.392	0.189453
1.393	0.189692
1.394	0.18993
1.395	0.190168
1.396	0.190406
1.397	0.190644
1.398	0.190882
1.399	0.19112
1.4	0.191358
1.401	0.191596
1.402	0.191833
1.403	0.192071
1.404	0.192309
1.405	0.192547
1.406	0.192784
1.407	0.193022
1.408	0.193259
1.409	0.193497
1.41	0.193734
1.411	0.193971
1.412	0.194209
1.413	0.194446
1.414	0.194683
1.415	0.19492
1.416	0.195157
1.417	0.195394
1.418	0.195631
1.419	0.195868
1.42	0.196105
1.421	0.196341
1.422	0.196578
1.423	0.196815
1.424	0.197051
1.425	0.197288
1.426	0.197524
1.427	0.19776
1.428	0.197997
1.429	0.198233
1.43	0.198469
1.431	0.198705
1.432	0.198941
1.433	0.199177
1.434	0.199413
1.435	0.199649
1.436	0.199885
1.437	0.20012
1.438	0.200356
1.439	0.200591
1.44	0.200827
1.441	0.201062
1.442	0.201297
1.443	0.201533
1.444	0.201768
1.445	0.202003
1.446	0.202238
1.447	0.202473
1.448	0.202707
1.449	0.202942
1.45	0.203177
1.451	0.203411
1.452	0.203646
1.453	0.20388
1.454	0.204115
1.455	0.204349
1.456	0.204583
1.457	0.204817
1.458	0.205051
1.459	0.205285
1.46	0.205519
1.461	0.205752
1.462	0.205986
1.463	0.206219
1.464	0.206453
1.465	0.206686
1.466	0.206919
1.467	0.207153
1.468	0.207386
1.469	0.207619
1.47	0.207851
1.471	0.208084
1.472	0.208317
1.473	0.208549
1.474	0.208782
1.475	0.209014
1.476	0.209247
1.477	0.209479
1.478	0.209711
1.479	0.209943
1.48	0.210175
1.481	0.210406
1.482	0.210638
1.483	0.210869
1.484	0.211101
1.485	0.211332
1.486	0.211563
1.487	0.211795
1.488	0.212026
1.489	0.212256
1.49	0.212487
1.491	0.212718
1.492	0.212948
1.493	0.213179
1.494	0.213409
1.495	0.213639
1.496	0.21387
1.497	0.2141
1.498	0.214329
1.499	0.214559
